Assigned;Assigned[%];Time[min];Iter;IterYield[%];Speed[it/s];AddedPert;AddedPert[%];HardStudentConf;StudentConf;DistStudentConf;CommitStudentConf;TimePref;RoomPref;DistInstrPref;GrConstPref;UselessHalfHours;BrokenTimePat;TooBigRooms
274;48.155;0.128;275;99.636;35.934;0;0.000;0;43;0;0;50.000;0;0;0;8;178;846
275;48.330;0.128;276;99.638;35.911;0;0.000;0;45;2;0;50.000;0;0;0;8;178;850
276;48.506;0.129;277;99.639;35.913;0;0.000;0;50;2;0;50.000;0;0;0;8;178;850
277;48.682;0.129;278;99.640;35.978;0;0.000;0;50;2;0;50.000;0;0;0;8;180;850
278;48.858;0.129;280;99.286;36.060;0;0.000;0;58;6;0;50.000;0;0;0;8;180;846
279;49.033;0.130;282;98.936;36.242;0;0.000;0;58;6;0;50.000;0;0;0;8;180;854
280;49.209;0.130;283;98.940;36.331;0;0.000;0;58;6;0;50.000;0;0;0;8;180;854
281;49.385;0.130;284;98.944;36.288;0;0.000;0;58;6;0;50.000;0;0;0;8;180;854
282;49.561;0.131;285;98.947;36.364;0;0.000;0;58;6;0;50.000;0;0;0;8;184;854
283;49.736;0.131;286;98.951;36.427;0;0.000;0;58;6;0;50.000;0;0;0;8;186;858
284;49.912;0.131;287;98.955;36.443;0;0.000;0;58;6;0;50.000;0;0;0;8;186;858
285;50.088;0.132;288;98.958;36.479;0;0.000;0;58;6;0;50.000;0;0;0;8;188;858
286;50.264;0.132;289;98.962;36.450;0;0.000;0;58;6;0;50.000;0;0;0;8;190;862
287;50.439;0.132;290;98.966;36.516;0;0.000;0;58;6;0;60.000;0;0;0;8;190;862
288;50.615;0.133;291;98.969;36.577;0;0.000;0;58;6;0;60.000;0;0;0;8;192;862
289;50.791;0.133;292;98.973;36.584;0;0.000;0;58;6;0;60.000;0;0;0;8;192;866
290;50.967;0.133;293;98.976;36.627;0;0.000;0;58;6;0;70.000;0;0;0;8;192;866
291;51.142;0.134;295;98.644;36.760;0;0.000;0;58;6;0;70.000;0;0;0;8;192;870
292;51.318;0.143;296;98.649;34.562;0;0.000;0;63;6;0;70.000;0;0;0;8;192;870
293;51.494;0.143;297;98.653;34.653;0;0.000;0;63;6;0;70.000;0;0;0;8;192;874
294;51.670;0.143;298;98.658;34.722;0;0.000;0;63;6;0;70.000;0;0;0;9;192;878
295;51.845;0.143;299;98.662;34.808;0;0.000;0;63;6;0;70.000;0;0;0;10;192;882
296;52.021;0.144;300;98.667;34.843;0;0.000;0;63;6;0;70.000;0;0;0;10;192;882
297;52.197;0.144;301;98.671;34.846;0;0.000;0;63;6;0;70.000;0;0;0;10;194;886
298;52.373;0.145;302;98.675;34.832;0;0.000;0;63;6;0;70.000;0;0;0;10;194;890
299;52.548;0.145;304;98.355;34.967;0;0.000;0;63;6;0;70.000;0;0;0;11;197;886
300;52.724;0.145;305;98.361;34.967;0;0.000;0;63;6;0;70.000;0;0;0;11;197;890
301;52.900;0.145;306;98.366;35.059;0;0.000;0;63;6;0;70.000;0;0;0;11;201;894
302;53.076;0.146;307;98.371;35.142;0;0.000;0;63;6;0;70.000;0;0;0;11;203;894
303;53.251;0.146;308;98.377;35.192;0;0.000;0;63;6;0;80.000;0;0;0;11;207;894
304;53.427;0.146;309;98.382;35.276;0;0.000;0;63;6;0;80.000;0;0;0;11;207;898
305;53.603;0.146;310;98.387;35.356;0;0.000;0;63;6;0;80.000;0;0;0;11;210;898
306;53.779;0.146;311;98.392;35.441;0;0.000;0;63;6;0;80.000;0;0;0;12;210;902
307;53.954;0.147;312;98.397;35.457;0;0.000;0;66;6;0;80.000;0;0;0;12;212;906
308;54.130;0.147;313;98.403;35.544;0;0.000;0;66;6;0;80.000;0;0;0;12;214;910
309;54.306;0.147;314;98.408;35.615;0;0.000;0;66;6;0;80.000;0;0;0;12;214;910
310;54.482;0.147;316;98.101;35.787;0;0.000;0;66;6;0;80.000;0;0;0;12;217;918
311;54.657;0.147;317;98.107;35.882;0;0.000;0;66;6;0;80.000;0;0;0;12;219;922
312;54.833;0.147;318;98.113;35.960;0;0.000;0;66;6;0;80.000;0;0;0;12;219;926
313;55.009;0.148;319;98.119;36.013;0;0.000;0;66;6;0;80.000;0;0;0;12;219;926
314;55.185;0.148;320;98.125;36.009;0;0.000;0;70;6;0;80.000;0;0;0;12;219;930
315;55.360;0.148;321;98.131;36.041;0;0.000;0;77;6;0;80.000;0;0;0;12;219;934
316;55.536;0.149;322;98.137;36.083;0;0.000;0;77;6;0;80.000;0;0;0;12;223;938
317;55.712;0.149;323;98.142;36.154;0;0.000;0;77;6;0;80.000;0;0;0;12;223;938
318;55.888;0.149;324;98.148;36.159;0;0.000;0;77;6;0;80.000;0;0;0;12;225;942
319;56.063;0.150;325;98.154;36.159;0;0.000;3;90;10;0;80.000;0;0;0;12;225;942
320;56.239;0.150;326;98.160;36.212;0;0.000;3;90;10;0;80.000;0;0;0;12;225;942
321;56.415;0.150;327;98.165;36.258;0;0.000;3;90;10;0;90.000;0;0;0;12;225;942
322;56.591;0.150;328;98.171;36.330;0;0.000;3;90;10;0;90.000;0;0;0;13;225;946
323;56.766;0.151;330;97.879;36.463;0;0.000;3;90;10;0;90.000;0;0;0;13;222;950
324;56.942;0.151;331;97.885;36.521;0;0.000;3;90;10;0;90.000;0;0;0;13;222;954
325;57.118;0.151;332;97.892;36.587;0;0.000;3;90;10;0;90.000;0;0;0;14;222;954
326;57.293;0.151;333;97.898;36.651;0;0.000;3;90;10;0;90.000;0;0;0;14;222;958
327;57.469;0.152;334;97.904;36.712;0;0.000;3;93;10;0;90.000;0;0;0;14;222;962
328;57.645;0.152;335;97.910;36.776;0;0.000;3;93;10;0;90.000;0;0;0;14;222;963
329;57.821;0.152;336;97.917;36.854;0;0.000;3;93;10;0;90.000;0;0;0;14;222;967
330;57.996;0.152;337;97.923;36.878;0;0.000;3;93;10;0;90.000;0;0;0;14;224;971
331;58.172;0.152;338;97.929;36.965;0;0.000;3;93;10;0;90.000;0;0;0;14;224;975
332;58.348;0.152;339;97.935;37.055;0;0.000;3;93;10;0;90.000;0;0;0;14;224;979
333;58.524;0.153;340;97.941;37.122;0;0.000;3;93;10;0;90.000;0;0;0;14;226;983
334;58.699;0.153;341;97.947;37.186;0;0.000;3;93;10;0;90.000;0;0;0;15;226;987
335;58.875;0.153;342;97.953;37.259;0;0.000;3;93;10;0;90.000;0;0;0;15;226;991
336;59.051;0.153;343;97.959;37.272;0;0.000;3;93;10;0;90.000;0;0;0;16;226;995
337;59.227;0.154;344;97.965;37.288;0;0.000;3;95;10;0;90.000;0;0;0;16;230;996
338;59.402;0.154;345;97.971;37.316;0;0.000;3;95;10;0;90.000;0;0;0;16;230;996
339;59.578;0.154;346;97.977;37.386;0;0.000;3;95;10;0;90.000;0;0;0;16;234;1000
340;59.754;0.154;347;97.983;37.459;0;0.000;3;95;10;0;90.000;0;0;0;16;234;1004
341;59.930;0.155;348;97.989;37.479;0;0.000;3;95;10;0;90.000;0;0;0;16;236;1008
342;60.105;0.155;349;97.994;37.496;0;0.000;3;125;10;0;90.000;0;0;0;16;236;1008
343;60.281;0.156;351;97.721;37.611;0;0.000;3;125;10;0;90.000;0;0;0;16;238;1008
344;60.457;0.156;352;97.727;37.691;0;0.000;3;125;10;0;90.000;0;0;0;16;238;1012
345;60.633;0.156;353;97.734;37.749;0;0.000;3;125;10;0;90.000;0;0;0;16;238;1016
346;60.808;0.156;354;97.740;37.816;0;0.000;3;125;10;0;90.000;0;0;0;16;238;1020
347;60.984;0.156;355;97.746;37.888;0;0.000;3;125;10;0;90.000;0;0;0;16;238;1024
348;61.160;0.156;356;97.753;37.966;0;0.000;3;125;10;0;90.000;0;0;0;16;238;1028
349;61.336;0.156;357;97.759;38.043;0;0.000;3;125;10;0;90.000;0;0;0;16;238;1032
350;61.511;0.157;359;97.493;38.163;0;0.000;3;125;10;0;90.000;0;0;0;16;238;1040
351;61.687;0.157;360;97.500;38.181;0;0.000;3;125;10;0;90.000;0;0;0;16;240;1044
352;61.863;0.158;362;97.238;38.305;0;0.000;3;125;10;0;90.000;0;0;0;16;242;1048
353;62.039;0.158;363;97.245;38.335;0;0.000;3;126;10;0;90.000;0;0;0;16;242;1052
354;62.214;0.158;364;97.253;38.353;0;0.000;3;126;10;0;100.000;0;0;0;16;242;1056
355;62.390;0.158;365;97.260;38.435;0;0.000;3;126;10;0;100.000;0;0;0;16;242;1060
356;62.566;0.159;366;97.268;38.475;0;0.000;3;126;10;0;100.000;0;0;0;16;242;1064
357;62.742;0.159;367;97.275;38.550;0;0.000;3;126;10;0;100.000;0;0;0;16;242;1068
358;62.917;0.159;368;97.283;38.625;0;0.000;3;126;10;0;100.000;0;0;0;16;244;1072
359;63.093;0.159;369;97.290;38.683;0;0.000;3;126;10;0;100.000;0;0;0;16;244;1072
360;63.269;0.159;371;97.035;38.809;0;0.000;3;126;10;0;100.000;0;0;0;16;248;1080
361;63.445;0.160;372;97.043;38.851;0;0.000;3;126;10;0;100.000;0;0;0;16;248;1084
362;63.620;0.160;373;97.051;38.934;0;0.000;3;126;10;0;100.000;0;0;0;16;248;1088
363;63.796;0.160;374;97.059;38.986;0;0.000;3;126;10;0;100.000;0;0;0;16;248;1092
364;63.972;0.160;375;97.067;39.063;0;0.000;3;126;10;0;100.000;0;0;0;16;248;1096
365;64.148;0.160;376;97.074;39.082;0;0.000;3;133;17;0;100.000;0;0;0;16;248;1100
366;64.323;0.161;377;97.082;38.985;0;0.000;3;160;24;0;100.000;0;0;0;16;248;1104
367;64.499;0.162;378;97.090;38.994;0;0.000;3;160;24;0;100.000;0;0;0;16;248;1108
368;64.675;0.171;379;97.098;36.979;0;0.000;4;165;24;0;100.000;0;0;0;16;248;1108
369;64.851;0.171;380;97.105;37.046;0;0.000;4;165;24;0;100.000;0;0;0;16;248;1108
370;65.026;0.171;381;97.113;37.073;0;0.000;4;165;24;0;100.000;0;0;0;16;248;1112
371;65.202;0.171;382;97.120;37.135;0;0.000;4;165;24;0;100.000;0;0;0;16;248;1116
372;65.378;0.172;383;97.128;37.165;0;0.000;4;165;24;0;100.000;0;0;0;16;250;1120
373;65.554;0.172;384;97.135;37.200;0;0.000;4;165;24;0;100.000;0;0;0;16;250;1124
374;65.729;0.172;385;97.143;37.280;0;0.000;4;165;24;0;110.000;0;0;0;16;250;1124
375;65.905;0.172;386;97.150;37.346;0;0.000;4;165;24;0;110.000;0;0;0;16;253;1128
376;66.081;0.173;387;97.158;37.385;0;0.000;4;165;24;0;110.000;0;0;0;16;253;1132
377;66.257;0.173;388;97.165;37.454;0;0.000;4;165;24;0;110.000;0;0;0;16;253;1132
378;66.432;0.173;391;96.675;37.657;0;0.000;4;165;24;0;110.000;0;0;0;15;251;1137
379;66.608;0.173;392;96.684;37.730;0;0.000;4;165;24;0;110.000;0;0;0;15;252;1141
380;66.784;0.173;393;96.692;37.797;0;0.000;4;165;24;0;110.000;0;0;0;15;254;1145
381;66.960;0.174;394;96.701;37.800;0;0.000;4;165;24;0;110.000;0;0;0;15;254;1149
382;67.135;0.174;395;96.709;37.801;0;0.000;4;165;24;0;110.000;0;0;0;15;254;1153
383;67.311;0.174;396;96.717;37.865;0;0.000;4;165;24;0;110.000;0;0;0;15;254;1157
384;67.487;0.175;397;96.725;37.861;0;0.000;4;165;24;0;110.000;0;0;0;15;254;1161
385;67.663;0.175;398;96.734;37.870;0;0.000;4;173;24;0;110.000;0;0;0;15;258;1165
386;67.838;0.175;399;96.742;37.897;0;0.000;4;173;24;0;110.000;0;0;0;15;258;1169
387;68.014;0.176;400;96.750;37.923;0;0.000;4;173;24;0;110.000;0;0;0;15;258;1173
388;68.190;0.176;401;96.758;37.999;0;0.000;4;173;24;0;110.000;0;0;0;15;260;1177
389;68.366;0.176;402;96.766;38.046;0;0.000;4;173;24;0;110.000;0;0;0;15;262;1181
390;68.541;0.176;403;96.774;38.102;0;0.000;4;173;24;0;110.000;0;0;0;15;264;1185
391;68.717;0.177;404;96.782;38.126;0;0.000;4;179;24;0;110.000;0;0;0;15;264;1185
392;68.893;0.177;405;96.790;38.198;0;0.000;4;179;24;0;110.000;0;0;0;15;264;1185
393;69.069;0.177;407;96.560;38.297;0;0.000;4;179;24;0;110.000;0;0;0;16;264;1189
394;69.244;0.177;409;96.333;38.434;0;0.000;4;179;24;0;110.000;0;0;0;16;266;1193
395;69.420;0.178;410;96.341;38.493;0;0.000;4;183;24;0;110.000;0;0;0;16;270;1197
396;69.596;0.178;411;96.350;38.520;0;0.000;4;183;24;0;110.000;0;0;0;16;272;1201
397;69.772;0.178;412;96.359;38.545;0;0.000;4;183;24;0;120.000;0;0;0;16;272;1201
398;69.947;0.179;413;96.368;38.556;0;0.000;4;184;25;0;120.000;0;0;0;17;272;1201
399;70.123;0.179;414;96.377;38.578;0;0.000;4;184;25;0;120.000;0;0;0;17;272;1201
400;70.299;0.179;415;96.386;38.563;0;0.000;4;184;25;0;120.000;0;0;0;17;272;1205
401;70.475;0.180;416;96.394;38.623;0;0.000;4;184;25;0;120.000;0;0;0;17;272;1205
402;70.650;0.180;417;96.403;38.658;0;0.000;4;184;25;0;120.000;0;0;0;17;272;1209
403;70.826;0.180;418;96.411;38.649;0;0.000;4;184;25;0;130.000;0;0;0;17;275;1213
404;71.002;0.181;419;96.420;38.620;0;0.000;4;184;25;0;130.000;0;0;0;17;275;1217
405;71.178;0.181;420;96.429;38.662;0;0.000;4;184;25;0;130.000;0;0;0;18;278;1221
406;71.353;0.181;421;96.437;38.690;0;0.000;4;184;25;0;130.000;0;0;0;18;278;1225
407;71.529;0.182;422;96.445;38.694;0;0.000;4;184;25;0;130.000;0;0;0;18;278;1229
408;71.705;0.182;423;96.454;38.676;0;0.000;4;184;25;0;130.000;0;0;0;18;280;1233
409;71.880;0.182;424;96.462;38.729;0;0.000;4;184;25;0;130.000;0;0;0;18;282;1237
410;72.056;0.183;426;96.244;38.729;0;0.000;4;184;25;0;130.000;0;0;0;17;282;1241
411;72.232;0.184;427;96.253;38.664;0;0.000;4;197;28;0;130.000;0;0;0;17;282;1242
412;72.408;0.185;429;96.037;38.733;0;0.000;4;197;28;0;130.000;0;0;0;17;280;1246
413;72.583;0.193;430;96.047;37.118;0;0.000;4;198;26;0;130.000;0;0;0;18;280;1250
414;72.759;0.193;431;96.056;37.189;0;0.000;4;198;26;0;130.000;0;0;0;18;280;1254
415;72.935;0.193;432;96.065;37.230;0;0.000;4;198;26;0;130.000;0;0;0;18;282;1258
416;73.111;0.194;433;96.074;37.276;0;0.000;4;198;26;0;130.000;0;0;0;18;282;1262
417;73.286;0.194;434;96.083;37.302;0;0.000;4;198;26;0;130.000;0;0;0;18;284;1266
418;73.462;0.194;435;96.092;37.338;0;0.000;4;198;26;0;130.000;0;0;0;18;284;1270
419;73.638;0.195;436;96.101;37.338;0;0.000;4;198;26;0;130.000;0;0;0;18;284;1274
420;73.814;0.195;438;95.890;37.417;0;0.000;4;198;26;0;130.000;0;0;0;19;286;1278
421;73.989;0.195;439;95.900;37.476;0;0.000;4;198;26;0;130.000;0;0;0;19;286;1282
422;74.165;0.196;441;95.692;37.592;0;0.000;4;198;26;0;130.000;0;0;0;19;286;1286
423;74.341;0.196;442;95.701;37.613;0;0.000;4;198;26;0;140.000;0;0;0;19;290;1290
424;74.517;0.196;443;95.711;37.669;0;0.000;4;198;26;0;140.000;0;0;0;19;290;1290
425;74.692;0.196;444;95.721;37.695;0;0.000;4;198;26;0;140.000;0;0;0;19;290;1294
426;74.868;0.197;445;95.730;37.742;0;0.000;4;198;26;0;140.000;0;0;0;19;290;1298
427;75.044;0.197;446;95.740;37.789;0;0.000;4;198;26;0;140.000;0;0;0;19;290;1298
428;75.220;0.197;449;95.323;37.895;0;0.000;4;198;26;0;140.000;0;0;0;20;287;1306
429;75.395;0.198;451;95.122;38.009;0;0.000;4;198;26;0;140.000;0;0;0;20;287;1306
430;75.571;0.198;455;94.505;38.245;0;0.000;4;198;26;0;140.000;0;0;0;19;287;1310
431;75.747;0.199;457;94.311;38.356;0;0.000;4;198;26;0;140.000;0;0;0;20;290;1310
432;75.923;0.199;458;94.323;38.416;0;0.000;4;198;26;0;140.000;0;0;0;20;290;1314
433;76.098;0.199;459;94.336;38.457;0;0.000;7;237;49;0;140.000;0;0;0;20;290;1314
434;76.274;0.199;460;94.348;38.515;0;0.000;7;237;49;0;140.000;0;0;0;20;290;1314
435;76.450;0.199;461;94.360;38.571;0;0.000;7;237;49;0;140.000;0;0;0;21;290;1314
436;76.626;0.200;462;94.372;38.571;0;0.000;7;237;49;0;140.000;0;0;0;21;290;1318
437;76.801;0.200;463;94.384;38.633;0;0.000;7;237;49;0;140.000;0;0;0;21;290;1318
438;76.977;0.200;464;94.397;38.623;0;0.000;7;240;49;0;150.000;0;0;0;22;292;1322
439;77.153;0.200;465;94.409;38.659;0;0.000;7;240;49;0;150.000;0;0;0;22;292;1326
440;77.329;0.201;466;94.421;38.726;0;0.000;7;240;49;0;150.000;0;0;0;22;294;1330
441;77.504;0.201;468;94.231;38.820;0;0.000;7;240;49;0;150.000;0;0;0;22;296;1334
442;77.680;0.201;470;94.043;38.943;0;0.000;7;240;49;0;150.000;0;0;0;22;296;1338
443;77.856;0.201;472;93.856;39.063;0;0.000;7;240;49;0;150.000;0;0;0;22;300;1338
444;78.032;0.202;473;93.869;39.108;0;0.000;7;240;49;0;150.000;0;0;0;22;303;1342
445;78.207;0.202;474;93.882;39.146;0;0.000;7;240;49;0;150.000;0;0;0;22;303;1346
446;78.383;0.210;475;93.895;37.624;0;0.000;6;235;49;0;150.000;0;0;0;22;304;1350
447;78.559;0.211;477;93.711;37.702;0;0.000;6;235;49;0;150.000;0;0;0;23;304;1354
448;78.735;0.211;478;93.724;37.744;0;0.000;6;235;49;0;150.000;0;0;0;24;307;1354
449;78.910;0.212;479;93.737;37.743;0;0.000;7;254;59;0;150.000;0;0;0;24;307;1354
450;79.086;0.212;480;93.750;37.787;0;0.000;7;254;59;0;150.000;0;0;0;24;307;1358
451;79.262;0.212;481;93.763;37.830;0;0.000;7;254;59;0;150.000;0;0;0;24;309;1358
452;79.438;0.212;482;93.776;37.873;0;0.000;7;254;59;0;150.000;0;0;0;25;309;1362
453;79.613;0.213;484;93.595;37.909;0;0.000;7;254;59;0;160.000;0;0;0;25;309;1366
454;79.789;0.213;485;93.608;37.906;0;0.000;7;254;59;0;160.000;0;0;0;25;309;1370
455;79.965;0.214;486;93.621;37.915;0;0.000;7;254;59;0;170.000;0;0;0;25;309;1370
456;80.141;0.214;487;93.634;37.928;0;0.000;7;254;59;0;170.000;0;0;0;25;309;1374
457;80.316;0.215;489;93.456;37.982;0;0.000;7;254;59;0;170.000;0;0;0;26;309;1382
458;80.492;0.223;490;93.469;36.544;0;0.000;7;262;59;0;170.000;0;0;0;25;309;1383
459;80.668;0.224;491;93.483;36.505;0;0.000;7;265;59;0;170.000;0;0;0;25;311;1387
460;80.844;0.225;494;93.117;36.546;0;0.000;7;265;59;0;170.000;0;0;0;25;311;1390
461;81.019;0.226;495;93.131;36.580;0;0.000;7;265;59;0;170.000;0;0;0;25;311;1394
462;81.195;0.226;496;93.145;36.569;0;0.000;7;265;59;0;170.000;0;0;0;25;311;1394
463;81.371;0.226;497;93.159;36.598;0;0.000;7;265;59;0;170.000;0;0;0;26;311;1398
464;81.547;0.227;499;92.986;36.697;0;0.000;7;265;59;0;170.000;0;0;0;26;311;1398
465;81.722;0.227;502;92.629;36.784;0;0.000;7;266;59;0;180.000;0;0;0;26;309;1406
466;81.898;0.236;503;92.644;35.539;0;0.000;7;266;59;0;180.000;0;0;0;26;311;1410
467;82.074;0.237;505;92.475;35.540;0;0.000;7;266;59;0;180.000;0;0;0;27;311;1414
468;82.250;0.237;507;92.308;35.611;0;0.000;7;266;59;0;180.000;0;0;0;27;314;1414
469;82.425;0.238;508;92.323;35.584;0;0.000;7;266;59;0;180.000;0;0;0;27;316;1414
470;82.601;0.238;509;92.338;35.627;0;0.000;7;266;59;0;180.000;0;0;0;27;316;1414
471;82.777;0.239;510;92.353;35.569;0;0.000;7;276;59;0;180.000;0;0;0;27;318;1415
472;82.953;0.240;511;92.368;35.546;0;0.000;7;276;59;0;180.000;0;0;0;27;318;1415
473;83.128;0.240;513;92.203;35.634;0;0.000;7;276;59;0;180.000;0;0;0;28;318;1423
474;83.304;0.240;514;92.218;35.644;0;0.000;7;276;59;0;180.000;0;0;0;28;318;1427
475;83.480;0.241;515;92.233;35.651;0;0.000;7;276;59;0;180.000;0;0;0;28;318;1431
476;83.656;0.241;516;92.248;35.634;0;0.000;7;276;59;0;180.000;0;0;0;28;318;1432
477;83.831;0.242;518;92.085;35.618;0;0.000;7;276;59;0;180.000;0;0;0;28;318;1436
478;84.007;0.243;519;92.100;35.577;0;0.000;7;276;59;0;180.000;0;0;0;28;318;1436
479;84.183;0.244;520;92.115;35.515;0;0.000;7;276;59;0;180.000;0;0;0;28;318;1440
480;84.359;0.245;521;92.131;35.498;0;0.000;7;276;59;0;180.000;0;0;0;28;318;1444
481;84.534;0.254;522;92.146;34.285;0;0.000;8;283;64;0;180.000;0;0;0;29;318;1444
482;84.710;0.254;523;92.161;34.331;0;0.000;8;284;64;0;180.000;0;0;0;29;318;1448
483;84.886;0.254;524;92.176;34.341;0;0.000;8;285;64;0;180.000;0;0;0;29;320;1452
484;85.062;0.255;525;92.190;34.358;0;0.000;8;285;64;0;180.000;0;0;0;29;320;1456
485;85.237;0.255;526;92.205;34.394;0;0.000;8;285;64;0;180.000;0;0;0;30;320;1460
486;85.413;0.255;527;92.220;34.445;0;0.000;8;285;64;0;180.000;0;0;0;30;320;1460
487;85.589;0.255;528;92.235;34.492;0;0.000;8;285;64;0;180.000;0;0;0;30;320;1461
488;85.764;0.256;533;91.557;34.696;0;0.000;8;285;64;0;180.000;0;0;0;30;321;1469
489;85.940;0.257;534;91.573;34.681;0;0.000;8;285;64;0;180.000;0;0;0;30;321;1473
490;86.116;0.257;537;91.248;34.795;0;0.000;8;285;64;0;180.000;0;0;0;30;323;1481
491;86.292;0.258;539;91.095;34.850;0;0.000;8;281;64;0;180.000;0;0;0;30;323;1485
492;86.467;0.258;540;91.111;34.875;0;0.000;8;281;64;0;180.000;0;0;0;30;323;1489
493;86.643;0.258;542;90.959;34.960;0;0.000;8;281;64;0;180.000;0;0;0;31;323;1497
494;86.819;0.259;543;90.976;34.996;0;0.000;8;281;64;0;180.000;0;0;0;31;323;1497
495;86.995;0.259;545;90.826;35.071;0;0.000;8;281;64;0;180.000;0;0;0;30;323;1501
496;87.170;0.260;548;90.511;35.173;0;0.000;8;281;64;0;180.000;0;0;0;28;325;1501
497;87.346;0.260;551;90.200;35.279;0;0.000;8;281;64;0;180.000;0;0;0;29;325;1505
498;87.522;0.261;553;90.054;35.314;0;0.000;8;281;64;0;180.000;0;0;0;30;324;1505
499;87.698;0.261;554;90.072;35.326;0;0.000;8;281;64;0;180.000;0;0;0;30;326;1509
500;87.873;0.262;555;90.090;35.369;0;0.000;8;281;64;0;180.000;0;0;0;30;326;1513
501;88.049;0.263;557;89.946;35.346;0;0.000;8;281;64;0;180.000;0;0;0;30;326;1518
502;88.225;0.263;558;89.964;35.390;0;0.000;8;281;64;0;180.000;0;0;0;30;326;1522
503;88.401;0.264;559;89.982;35.351;0;0.000;8;288;64;0;180.000;0;0;0;30;326;1526
504;88.576;0.264;560;90.000;35.363;0;0.000;8;288;64;0;180.000;0;0;0;30;326;1530
505;88.752;0.265;561;90.018;35.334;0;0.000;8;297;64;0;190.000;0;0;0;30;328;1534
506;88.928;0.265;562;90.036;35.339;0;0.000;8;297;64;0;190.000;0;0;0;30;328;1534
507;89.104;0.265;563;90.053;35.377;0;0.000;8;297;64;0;190.000;0;0;0;31;328;1538
508;89.279;0.266;564;90.071;35.361;0;0.000;8;297;64;0;190.000;0;0;0;31;330;1542
509;89.455;0.267;566;89.929;35.275;0;0.000;8;297;64;0;190.000;0;0;0;31;330;1546
510;89.631;0.268;567;89.947;35.291;0;0.000;8;297;64;0;190.000;0;0;0;32;330;1550
511;89.807;0.269;569;89.807;35.301;0;0.000;8;297;64;0;190.000;0;0;0;32;332;1550
512;89.982;0.269;570;89.825;35.301;0;0.000;8;297;64;0;200.000;0;0;0;32;332;1554
513;90.158;0.271;576;89.062;35.445;0;0.000;8;297;64;0;200.000;0;0;0;31;329;1554
514;90.334;0.272;578;88.927;35.449;0;0.000;12;305;66;0;200.000;0;0;0;31;329;1558
515;90.510;0.272;579;88.946;35.458;0;0.000;12;305;66;0;200.000;0;0;0;31;329;1562
516;90.685;0.273;580;88.966;35.472;0;0.000;12;305;66;0;200.000;0;0;0;32;329;1566
517;90.861;0.273;582;88.832;35.550;0;0.000;12;305;66;0;200.000;0;0;0;32;329;1566
518;91.037;0.273;585;88.547;35.663;0;0.000;12;305;66;0;200.000;0;0;0;32;329;1566
519;91.213;0.274;586;88.567;35.704;0;0.000;12;305;66;0;200.000;0;0;0;33;329;1570
520;91.388;0.275;590;88.136;35.791;0;0.000;12;305;66;0;210.000;0;0;0;33;337;1570
521;91.564;0.284;593;87.858;34.825;0;0.000;12;315;66;0;210.000;0;0;0;32;337;1582
522;91.740;0.285;596;87.584;34.896;0;0.000;12;315;66;0;220.000;0;0;0;32;339;1575
523;91.916;0.285;598;87.458;34.942;0;0.000;12;324;66;0;230.000;0;0;0;32;340;1575
524;92.091;0.287;604;86.755;35.114;0;0.000;13;327;66;0;230.000;0;0;0;34;343;1584
525;92.267;0.287;605;86.777;35.111;0;0.000;13;327;66;0;230.000;0;0;0;34;343;1588
526;92.443;0.289;611;86.088;35.260;0;0.000;13;323;66;0;230.000;0;0;0;33;341;1593
527;92.619;0.290;615;85.691;35.375;0;0.000;13;323;66;0;230.000;0;0;0;33;334;1593
528;92.794;0.290;616;85.714;35.414;0;0.000;13;323;66;0;230.000;0;0;0;33;337;1593
529;92.970;0.291;619;85.460;35.504;0;0.000;13;323;66;0;230.000;0;0;0;33;337;1601
530;93.146;0.291;620;85.484;35.542;0;0.000;13;323;66;0;230.000;0;0;0;33;337;1605
531;93.322;0.294;626;84.824;35.541;0;0.000;13;323;66;0;230.000;0;0;0;32;340;1615
532;93.497;0.295;632;84.177;35.714;0;0.000;13;323;66;0;230.000;0;0;0;32;338;1623
533;93.673;0.295;635;83.937;35.817;0;0.000;13;323;66;0;230.000;0;0;0;32;344;1631
534;93.849;0.300;659;81.032;36.611;0;0.000;13;311;61;0;230.000;0;0;0;36;342;1628
535;94.025;0.300;660;81.061;36.647;0;0.000;13;311;61;0;230.000;0;0;0;36;342;1632
536;94.200;0.302;668;80.240;36.912;0;0.000;13;311;61;0;230.000;0;0;0;36;347;1640
537;94.376;0.302;670;80.149;36.936;0;0.000;13;311;61;0;230.000;0;0;0;36;347;1644
538;94.552;0.307;685;78.540;37.244;0;0.000;13;333;61;0;230.000;0;0;0;34;345;1639
539;94.728;0.344;790;68.228;38.278;0;0.000;13;331;59;0;230.000;0;0;0;31;350;1636
540;94.903;0.366;848;63.679;38.613;0;0.000;13;364;70;0;240.000;0;0;0;35;343;1640
541;95.079;0.420;1067;50.703;42.316;0;0.000;17;395;81;0;240.000;0;0;0;32;351;1646
542;95.255;0.422;1074;50.466;42.400;0;0.000;17;397;81;0;240.000;0;0;0;31;348;1654
543;95.431;6.924;20100;2.701;48.386;0;0.000;16;338;72;0;250.000;0;0;0;35;367;1661
